time_yr,rfr_mean,rfr_p5,rfr_p50,rfr_p95,eq_mean,eq_p5,eq_p95,cs_mean,cs_p5,cs_p95,fx_mean,prop_mean,prop_p5,cpi_mean,infl_mean
7.25,0.0400124419,0.0018004700000000002,0.040012439999999996,0.07822441,1.9116903531,0.726836851,3.8633790044999983,0.00819454325,0.002822379,0.014819600499999998,0.9430151821,1.43805784335,0.7309126065,1.20863552075,0.027951894199999997
7.333333,0.0400930172,-0.0013326674999999991,0.04009302,0.08151870699999998,1.9236194277499998,0.728700519,3.902236319499997,0.008214092499999999,0.0028093865,0.014978552499999995,0.9427844577000001,1.4465168045499999,0.7476110945000001,1.2116235152500001,0.0282147776
7.416667,0.04017372195,-0.00036604749999999723,0.04017372,0.08071348799999994,1.94766886545,0.741915053,3.8806587689999996,0.008228641,0.0028242275,0.015883464999999996,0.9425630723,1.448982852,0.753876263,1.21464420135,0.028134713649999997
7.5,0.0402545535,0.0007214665000000012,0.040254555,0.07978764299999999,1.96669826335,0.7159511709999999,4.072172156999998,0.0082164786,0.0026945805,0.015880907999999996,0.9423502313000001,1.4598363868000002,0.7532209295,1.2176667228,0.027598795649999997
7.583333,0.040335506800000004,-0.00016858549999999994,0.040335505,0.0808395955,1.9829688587,0.7053504995000001,4.185796303499997,0.0081903534,0.0028845725000000003,0.015315008,0.9421504275,1.4664862830999998,0.7806829949999999,1.22064705005,0.027681801149999997
7.666667,0.040416580599999995,0.001503274000000002,0.04041658,0.07932988599999997,1.9968445073,0.7402130605,4.039335977999996,0.0081673258,0.0030008885,0.014774690499999991,0.9419483924,1.4699519093,0.776979651,1.2236454012,0.027731918499999998
7.75,0.040497771800000006,0.0002888960000000016,0.04049777,0.08070664399999998,2.0064457024,0.7186415335,4.212587803499999,0.00815454995,0.003179091,0.014600137,0.94175462935,1.4800390243000001,0.7570902145,1.22666001495,0.0274065832
7.833333,0.040579076799999995,0.0030522810000000026,0.040579075,0.07810586899999997,2.02838139185,0.7570800875,4.049401775499998,0.00814820865,0.0031804330000000003,0.014708358999999999,0.9415739492999999,1.4876080243999998,0.7573408484999999,1.22964941215,0.0269400533
7.916667,0.0406604938,0.001444199000000001,0.040660495000000005,0.07987679099999999,2.04769389305,0.75683822,4.101955952499999,0.00816575175,0.0030773700000000003,0.014866036999999995,0.94139385025,1.50034909825,0.77362159,1.2326000764,0.02753083685
8.0,0.040742018299999995,0.0031541670000000024,0.040742020000000004,0.07832986349999997,2.055786468,0.7865058905,3.997331235999999,0.0081749798,0.002877413,0.015457324,0.941223655,1.50534957575,0.7782966965,1.2356214232,0.028277097100000002
8.083333,0.0408236491,0.0017320695,0.04082365,0.07991523049999999,2.0640977364,0.776954393,4.097883959999999,0.008180164949999999,0.002912727,0.015334301,0.9410573198000001,1.51131366835,0.7931719885,1.2387244246,0.0283492555
8.166667,0.040905382799999994,0.0029974755000000005,0.040905385,0.0788132945,2.08611248115,0.756280359,4.263419625,0.00815788255,0.002954013,0.01457103899999999,0.9409020185999999,1.52211781355,0.771975489,1.2418425305,0.0282695294
8.25,0.0409872153,0.006019801000000001,0.040987215,0.07595463849999999,2.10518708805,0.751593987,4.3446585429999995,0.0081294882,0.0028819485000000002,0.0149487015,0.9407545668999999,1.5285361614000001,0.7818188165000001,1.24496703285,0.02860669035
8.333333,0.04106914575,0.0077746395000000005,0.041069145,0.07436365049999999,2.11897393205,0.772361232,4.281799173999998,0.00812880395,0.0029116095,0.015139265999999997,0.9406160269999999,1.528712162,0.7813664865,1.24813765515,0.028841807849999998
8.416667,0.04115117145,0.007154567,0.04115117,0.075147773,2.1523033473999997,0.740663698,4.522068651499998,0.0081407007,0.0027811685,0.0152135635,0.94048577975,1.53161720505,0.7646309425000001,1.2513416884500002,0.0289884745
8.5,0.0412332878,0.0059212825000000005,0.041233284999999995,0.0765452975,2.16701667615,0.73654548,4.605257579,0.0081256032,0.002983408,0.01476374799999999,0.9403630239999999,1.5361649546999998,0.764179746,1.2545634374499999,0.0291169031
8.583333,0.041315493749999994,0.0066409255,0.041315495,0.07599005449999999,2.1865665866,0.7249355065,4.7388569789999995,0.0081310552,0.0028392895000000002,0.015306473999999992,0.9402489966500001,1.5446249646499999,0.784125783,1.2578096839,0.02948008975
8.666667,0.04139778595,0.008159431500000001,0.041397785,0.074636139,2.19652048,0.7285179805,4.776330268999996,0.0081281763,0.0027781265,0.0151267275,0.9401391347000001,1.5524501615,0.7928899075000001,1.261099827,0.029733857000000002
8.75,0.0414801617,0.0051891175,0.04148016,0.077771203,2.23086101845,0.7065473495,4.987551403499999,0.0081169642,0.0028025965,0.014856670999999995,0.94004474745,1.56648851505,0.7528290854999999,1.26442766365,0.03031562075
8.833333,0.041562619950000004,0.006637642000000001,0.04156262,0.07648759799999999,2.25207806815,0.712926568,5.006295721,0.00811218975,0.0028932130000000004,0.015122019999999996,0.9399599799499999,1.57229631415,0.7176032055,1.26782226905,0.030072587999999997
8.916667,0.04164515615,0.0044459965,0.041645155,0.07884431349999999,2.2638042407,0.7082784645,5.104223110999996,0.00811960885,0.002973185,0.015046339999999998,0.93987316905,1.58078726745,0.710754972,1.2712021995,0.029738579449999997
9.0,0.041727769500000005,0.005015382500000001,0.04172777,0.07844015749999998,2.27452492245,0.7575701205,4.833638061999996,0.008135111950000001,0.0026562474999999998,0.015794987999999996,0.9398059359,1.5852115172,0.7150129955000001,1.27455239385,0.02975671105
9.083333,0.0418104561,0.005736978,0.041810454999999996,0.0778839415,2.30237657825,0.7551077225,4.9123521979999945,0.00813201515,0.0026356125,0.015365731499999999,0.9397450546999999,1.595267465,0.7018297845,1.27791653865,0.029502544500000002
9.166667,0.0418932145,0.004756555000000001,0.04189321,0.07902987499999999,2.33791840615,0.713716974,5.263103354499998,0.008140321649999999,0.002491433,0.01546505599999997,0.93968952545,1.6016855619500001,0.718590418,1.2812582843499998,0.02993643345
9.25,0.041976041750000005,0.004228081000000001,0.041976045000000003,0.07972399899999999,2.3766835472,0.6777329165,5.613983837999999,0.008136897050000001,0.0027147125000000004,0.0160330045,0.93964239585,1.60857735055,0.7123615114999999,1.2846535044,0.0302190341
9.333333,0.04205893535000001,0.0038416000000000006,0.042058935000000006,0.08027627,2.39886659825,0.6798009715000001,5.669171663,0.0081465872,0.002448048,0.015368804499999986,0.93961737725,1.6175245528,0.718590853,1.2880929129,0.029992109
9.416667,0.0421418946,0.001822409,0.042141895,0.082461381,2.416653759,0.667502024,5.848257783999999,0.00817779535,0.002655513,0.016322951499999995,0.9396025684999999,1.6247375451,0.74174386,1.2915186177500002,0.02964597665
9.5,0.042224915,0.003009068,0.042224915,0.081440762,2.4399610581999998,0.687309921,5.753222813499999,0.008157539200000001,0.0027674215000000005,0.016079879999999994,0.9395888624500001,1.63684200155,0.726123457,1.29491163745,0.029338634899999997
9.583333,0.04230799515,0.0026346315000000003,0.042307995,0.0819813585,2.4635289685,0.701319517,5.711328465999999,0.00817673715,0.0025999335,0.01581289749999999,0.9395934851500001,1.64610541865,0.71910468,1.2982871506,0.02928518915
9.666667,0.04239113295,0.002992828500000001,0.04239113,0.08178944099999999,2.49658833625,0.6828697105,5.9416947835,0.00817411265,0.0025588805,0.01548917799999998,0.93960403625,1.6550926355,0.6722181175,1.30166625305,0.02945997185
9.75,0.042474326,0.0044440875000000025,0.042474325,0.08050456299999996,2.5103195819499997,0.6851920475,5.998480625999999,0.008153299349999999,0.0025647305,0.015595938999999991,0.9396213686,1.6584393254,0.7122509935,1.3050705758,0.0291723392
9.833333,0.04255757165,0.003854677000000006,0.042557575,0.08126046299999991,2.5483047535,0.7340952485000001,5.671735467499998,0.008184017850000001,0.0026269585000000006,0.016204504499999994,0.93965088125,1.66695774695,0.703103808,1.30845570715,0.0289208314
9.916667,0.04264086885,0.006065446500000004,0.04264087,0.07921629349999995,2.5755236304999998,0.7375113400000001,5.719465720499995,0.00815478085,0.0026372410000000002,0.015924981499999998,0.9396909947000001,1.6755084897,0.7124816385,1.3118208566999998,0.029131670000000002
10.0,0.0427242145,0.0032453685000000004,0.042724215,0.0822030615,2.5906233858500003,0.7395473985000001,5.777334672999999,0.00814613225,0.0025871225,0.015390847499999999,0.93973419485,1.6931037882000002,0.682236658,1.3152204671,0.029542624000000003
10.083333,0.042807525699999995,0.003560540000000002,0.042807525,0.08205450999999997,2.61319464025,0.7215400860000001,5.998912855499997,0.00812748205,0.0027972915,0.015359725999999985,0.9397932603,1.7011890939,0.7006225660000001,1.3186693382999999,0.02967291485
10.166667,0.0428907186,0.0008792695000000006,0.042890714999999996,0.08490216099999999,2.6507609767999996,0.69524846,6.306802975999999,0.0081106877,0.0028117415,0.015244453,0.9398664872000001,1.71277030755,0.698079152,1.32213795395,0.0303989948
